D,Glc,b,0.987 ,OAc,NO2Bz,NO2Bz,OClAc
D,Man,a,0.988 ,OAc,OBz,OAc,OClAc
D,Glc,b,0.988 ,OClAc,NO2Bz,NO2Bz,OClAc
D,Man,a,0.989 ,OClAc,OAc,OTIPS,OClAc
D,Man,a,0.990 ,OLev,OClAc,OBz,OClAc
D,Man,a,0.991 ,OClAc,OTBS,OBz,OH
D,Man,a,0.996 ,OClAc,OClAc,OBz,OBz
D,Man,a,0.997 ,OLev,OClAc,OAc,OClAc
D,Man,a,0.998 ,NO2Bz,OClAc,OAc,OClAc
D,Glc,b,0.999 ,NO2Bz,OBz,NO2Bz,OClAc
D,GlcNAc,a,1.000 ,N3,OBz,OAc,OClAc
D,Man,a,1.002 ,NO2Bz,NO2Bz,OBz,OH
D,Glc,a,1.003 ,OH,NO2Bz,NO2Bz,OClAc
D,GalNAc,a,1.005 ,N3,OH,OClAc,OTBDPS
D,Man,a,1.005 ,OBn,OClAc,OAc,OAc
D,Glc,b,1.007 ,NO2Bz,OBz,OBz,NO2Bz
D,Man,a,1.008 ,OClAc,OAc,OBz,OBz
D,Glc,b,1.011 ,OLev,OBz,OBz,OClAc
D,Man,a,1.011 ,OLev,OLev,OBz,OClAc
D,GlcNAc,b,1.012 ,NPhth,OAc,OClAc,OClAc
D,GalNAc,a,1.012 ,N3,NO2Bz,OBz,OBz
D,Man,a,1.013 ,OAc,OAc,OAc,OAc
D,Man,a,1.013 ,OClAc,NO2Bz,OClAc,OClAc
D,Man,a,1.013 ,OBz,OAc,OClAc,OTBS
D,Gal,b,1.014 ,NO2Bz,NO2Bz,OBz,OBz
D,Man,a,1.018 ,OLev,OAc,OAc,OClAc
D,Man,a,1.019 ,OLev,OClAc,OLev,OClAc
D,Glc,b,1.019 ,OBz,OClAc,OAc,OClAc
D,Man,a,1.023 ,NO2Bz,OAc,OClAc,OClAc
D,GlcNAc,a,1.025 ,N3,OClAc,OLev,OTIPS
D,Glc,b,1.025 ,NO2Bz,NO2Bz,OClAc,OAc
D,Glc,b,1.034 ,OAc,OH,OClAc,OTIPS
D,GlcNAc,a,1.035 ,N3,OBn,OClAc,OClAc
D,GalNAc,a,1.037 ,N3,OAc,OAc,OTBDPS
D,GlcNAc,a,1.039 ,N3,OBz,OClAc,OClAc
D,Man,a,1.044 ,OAc,OAc,OClAc,OTBDPS
D,Man,a,1.045 ,OClAc,OTBS,OAc,OAc
D,Man,a,1.046 ,OClAc,OClAc,OBz,OClAc
D,Man,a,1.052 ,OBz,OTBS,OAc,OH
D,Glc,b,1.054 ,NO2Bz,OH,OBz,OH
D,Man,a,1.057 ,OLev,OClAc,OClAc,OTBS
D,Glc,b,1.059 ,OAc,NO2Bz,OAc,OBz
D,Glc,b,1.060 ,OBz,OAc,OAc,OClAc
D,GalNAc,a,1.065 ,N3,OTIPS,OClAc,OClAc
D,GlcNAc,b,1.073 ,NPhth,OClAc,OAc,OClAc
D,GlcNAc,a,1.076 ,N3,OAc,NO2Bz,NO2Bz
D,Man,a,1.076 ,OAc,OClAc,OClAc,OTBDPS
D,Man,a,1.077 ,NO2Bz,OH,OBz,OH
D,Man,a,1.078 ,OLev,OClAc,OAc,OTBS
D,Man,a,1.078 ,OClAc,OTIPS,OBz,OH
D,Gal,b,1.081 ,NO2Bz,NO2Bz,NO2Bz,OClAc
D,Man,a,1.084 ,NO2Bz,NO2Bz,OAc,OAc
D,Man,a,1.084 ,NO2Bz,NO2Bz,OClAc,OH
D,Man,a,1.087 ,OAc,OClAc,OLev,OTIPS
D,GlcNAc,a,1.087 ,N3,NO2Bz,NO2Bz,OAc
D,Man,a,1.094 ,OClAc,OClAc,OTIPS,OClAc
D,Glc,b,1.099 ,OClAc,NO2Bz,NO2Bz,NO2Bz
D,Glc,b,1.107 ,OAc,OClAc,OClAc,OClAc
D,Glc,b,1.109 ,NO2Bz,OH,NO2Bz,OH
D,Man,a,1.111 ,OBz,OBz,OBz,OClAc
D,Glc,b,1.114 ,OBz,OBz,OBz,OClAc
D,Man,a,1.121 ,OBz,OTIPS,OClAc,OH
D,Glc,b,1.121 ,OClAc,OAc,OClAc,OClAc
D,Man,a,1.121 ,OClAc,OClAc,OAc,OTBDPS
D,GlcNAc,a,1.123 ,N3,OTBS,OClAc,OTBS
D,GalNAc,a,1.125 ,N3,NO2Bz,NO2Bz,OBz
D,Man,a,1.126 ,OClAc,OBz,OClAc,OClAc
D,Glc,b,1.129 ,OBz,OClAc,OBz,OClAc
D,Man,a,1.131 ,NO2Bz,OClAc,OClAc,NO2Bz
D,Man,a,1.131 ,OAc,OAc,OAc,OTBDPS
D,Man,a,1.132 ,OClAc,OAc,OTIPS,OAc
D,Man,a,1.133 ,OLev,OTBS,OLev,OClAc
D,Man,a,1.134 ,OClAc,OBn,OAc,OClAc
D,Glc,b,1.137 ,NO2Bz,NO2Bz,OAc,OBz
D,Man,a,1.138 ,OAc,OAc,OTIPS,OAc
D,Man,a,1.140 ,OClAc,OAc,OClAc,OBz
D,Man,a,1.143 ,NO2Bz,NO2Bz,OAc,OBz
D,Man,a,1.143 ,OAc,OClAc,NO2Bz,NO2Bz
D,Man,a,1.144 ,OLev,OLev,OClAc,OClAc
D,Man,a,1.147 ,NO2Bz,OBn,NO2Bz,OH
D,Man,a,1.153 ,OH,OClAc,OAc,OTIPS
D,Man,a,1.154 ,OAc,OBz,OClAc,OClAc
D,Man,a,1.155 ,NO2Bz,OH,NO2Bz,OH
D,GalNAc,a,1.156 ,N3,OH,OAc,OTBDPS
D,Glc,b,1.156 ,OAc,NO2Bz,NO2Bz,NO2Bz
D,Man,a,1.158 ,OClAc,NO2Bz,NO2Bz,NO2Bz
D,Glc,b,1.162 ,NO2Bz,NO2Bz,OClAc,OH
D,Man,a,1.162 ,OAc,OClAc,OClAc,OBz
D,Man,a,1.163 ,NO2Bz,OBz,NO2Bz,OClAc
D,Glc,b,1.166 ,NO2Bz,OClAc,NO2Bz,NO2Bz
D,GlcNAc,b,1.167 ,NPhth,OClAc,OClAc,OAc
D,Man,a,1.167 ,OBz,OAc,OAc,OTBS
D,Glc,b,1.170 ,NO2Bz,OClAc,OClAc,OClAc
D,Man,a,1.175 ,NO2Bz,OBz,NO2Bz,NO2Bz
D,Glc,b,1.176 ,NO2Bz,OBz,NO2Bz,OH
D,Man,a,1.177 ,OClAc,OClAc,OAc,OBz
D,Man,a,1.180 ,NO2Bz,NO2Bz,OBn,OBz
D,Man,a,1.182 ,OLev,OAc,OLev,OClAc
D,Glc,b,1.182 ,NO2Bz,NO2Bz,OClAc,NO2Bz
D,Glc,b,1.182 ,OBz,OAc,OClAc,OClAc
D,Man,a,1.184 ,OClAc,NO2Bz,OClAc,NO2Bz
